subject_id,attribute_id,object_label
PID_000001169767,AID_0001,Yoon Kwang-Bok
PID_000001169768,AID_0001,Bogdan Milić
PID_000001169769,AID_0001,William
PID_000001169770,AID_0001,Éver Banega
PID_000001169771,AID_0001,Ricardo Horta
PID_000001169784,AID_0001,Fredrik Petersson
PID_000001169785,AID_0001,Pavel Zavadil
PID_000001169786,AID_0001,Andreas Wihlborg
PID_000001169790,AID_0001,Dan Keat
PID_000001169793,AID_0001,Jean
PID_000001169794,AID_0001,Tim Söderström
PID_000001169795,AID_0001,Isak Bråholm
PID_000001169814,AID_0001,Yasir Elmacı
PID_000001169815,AID_0001,Debatik Curri
PID_000001169816,AID_0001,John Utaka
PID_000001169820,AID_0001,Badou
PID_000001169821,AID_0001,Konrad Michalak
PID_000001169826,AID_0001,Vasyl Klymov
PID_000001169830,AID_0001,Serhiy Petrov
PID_000001169831,AID_0001,Stefan Jevtoski
PID_000001169832,AID_0001,Andriy Tkachuk
PID_000001169833,AID_0001,Artem Dudik
PID_000001169834,AID_0001,Igor Samoylenko
PID_000001169835,AID_0001,Pavlo Fedosov
PID_000001169836,AID_0001,Sasha Juričić
PID_000001169841,AID_0001,Wellington Nem
PID_000001169842,AID_0001,Vadym Bovtruk
PID_000001169843,AID_0001,Vadym Shavrin
PID_000001169845,AID_0001,Vladyslav Mudryk
PID_000001169848,AID_0001,Pāvels Davidovs
PID_000001168136,AID_0001,Zura Dzamsashvili
PID_000001168137,AID_0001,Mikayil Rahimov
PID_000001168140,AID_0001,Vüqar Nadirov
PID_000001168161,AID_0001,Thierry Berghmans
PID_000001168163,AID_0001,Antolin Alcaraz
PID_000001168164,AID_0001,Ashour El Takky
PID_000001168165,AID_0001,Charly Junior Musonda
PID_000001168166,AID_0001,Christian Pouga
PID_000001168167,AID_0001,Arthur Irawan
PID_000001168168,AID_0001,Marko Marin
PID_000001168169,AID_0001,Haris Hajradinović
PID_000001168170,AID_0001,Ewout Gouw
PID_000001168171,AID_0001,Igor Vetokele
PID_000001168172,AID_0001,Nikos Kenourgios
PID_000001168186,AID_0001,Dragan Ristić
PID_000001168187,AID_0001,Ozren Perić
PID_000001168188,AID_0001,Mirza Bašić
PID_000001168431,AID_0001,Jailson
PID_000001168433,AID_0001,Tsvetan Yotov
PID_000001168434,AID_0001,Dobrin Dobrev
PID_000001168435,AID_0001,Arthur Henrique
PID_000001168436,AID_0001,Serafim Mihaylov
PID_000001168437,AID_0001,Martin Raynov
PID_000001168438,AID_0001,Georgi Rizov
PID_000001168439,AID_0001,Ihor Oshchypko
PID_000001168440,AID_0001,Hristo Ivanov
PID_000001168441,AID_0001,Strahinja Krstevski
PID_000001168442,AID_0001,Connor Randall
PID_000001168443,AID_0001,Hristo Ivanov
PID_000001168444,AID_0001,Martin Dinov
PID_000001168445,AID_0001,Stanislav Manolev
PID_000001168447,AID_0001,Alberto Quadri
PID_000001168448,AID_0001,Rumen Goranov
PID_000001168449,AID_0001,Spas Georgiev
PID_000001168450,AID_0001,Marquinho
PID_000001168451,AID_0001,Svetoslav Valeriev
PID_000001168452,AID_0001,Fernander Kassaï
PID_000001168453,AID_0001,Kevin N'Cho
PID_000001168454,AID_0001,Lachezar Angelov
PID_000001168455,AID_0001,Georgi Tartov
PID_000001168456,AID_0001,Ibrahim Meite
PID_000001168460,AID_0001,Zhu Mingxin
PID_000001168468,AID_0001,Zhang Jiawei
PID_000001168469,AID_0001,Wang Peng
PID_000001168470,AID_0001,Xian Tao
PID_000001168471,AID_0001,Jiang Tao
PID_000001168472,AID_0001,Han Guanghua
PID_000001168473,AID_0001,Su Boyang
PID_000001168474,AID_0001,Aleksandar Živković
PID_000001168475,AID_0001,Srebrenko Posavec
PID_000001168476,AID_0001,Zhang Yanjun
PID_000001168477,AID_0001,Chen Zijie
PID_000001168478,AID_0001,Zhou Yuchen
PID_000001168479,AID_0001,Jiang Weipeng
PID_000001168480,AID_0001,Wu Yue
PID_000001168481,AID_0001,Huang Pu
PID_000001168482,AID_0001,Luo Senwen
PID_000001168483,AID_0001,Ouyang Bang
PID_000001168491,AID_0001,Hugo Costa
PID_000001168492,AID_0001,Anderson
PID_000001168493,AID_0001,Fayçal Nini
PID_000001168494,AID_0001,Zsolt Sebők
PID_000001168495,AID_0001,Ricardo Malzoni
PID_000001168496,AID_0001,Alípio
PID_000001168497,AID_0001,Iakovos Kyriacou
PID_000001168498,AID_0001,Stelios Tampouris
PID_000001168499,AID_0001,Constantinos Kouloumbris
PID_000001168500,AID_0001,Édgar Pacheco
PID_000001168501,AID_0001,Ioannis Michael
PID_000001168502,AID_0001,Francis Uzoho
PID_000001168517,AID_0001,Pieros Sotiriou
PID_000001168524,AID_0001,Raymond Homoet
PID_000001168525,AID_0001,Lesley Fellinga
PID_000001168526,AID_0001,Gerard Wiekens
PID_000001168527,AID_0001,Tom Trybull
PID_000001168528,AID_0001,Peniel Mlapa
PID_000001168530,AID_0001,Jonas Arweiler
PID_000001168531,AID_0001,Dario Van den Buijs
PID_000001168532,AID_0001,Bruma
PID_000001168571,AID_0001,Aleksi Paananen
PID_000001168578,AID_0001,Diego Lugano
PID_000001168579,AID_0001,Mehdi Mostefa
PID_000001168580,AID_0001,Jérémy Toulalan
PID_000001168581,AID_0001,Maciej Rybus
PID_000001168582,AID_0001,Chidozie Awaziem
PID_000001168584,AID_0001,Lorenzo Callegari
PID_000001168585,AID_0001,Axel Urie
PID_000001168594,AID_0001,Sascha Burchert
PID_000001168595,AID_0001,Anderson
PID_000001168596,AID_0001,Ibrahima Traoré
PID_000001168597,AID_0001,Goran Šukalo
PID_000001168598,AID_0001,Eljero Elia
PID_000001168599,AID_0001,Benjamin Köhler
PID_000001168600,AID_0001,Mohamed Amine Aoudia
PID_000001168601,AID_0001,Adrian Nikçi
PID_000001168602,AID_0001,John-Patrick Strauß
PID_000001168603,AID_0001,Bastian Oczipka
PID_000001168604,AID_0001,Sven Schipplock
PID_000001168605,AID_0001,Alexander Meyer
PID_000001168606,AID_0001,Maurice Multhaup
PID_000001168607,AID_0001,Mathew Leckie
PID_000001168608,AID_0001,Ioannis Gelios
PID_000001168624,AID_0001,Ilias Kampas
PID_000001168625,AID_0001,Robert Szczot
PID_000001168626,AID_0001,Kostas Mitroglou
PID_000001168627,AID_0001,Simão Mate Junior
PID_000001168628,AID_0001,Ibrahim Sissoko
PID_000001168629,AID_0001,Carlos Ascues
PID_000001168631,AID_0001,Kostas Georgakopoulos
PID_000001168632,AID_0001,Nikos Kaltsas
PID_000001168635,AID_0001,Lucas Taylor
PID_000001168637,AID_0001,Vinícius
PID_000001168639,AID_0001,Alhassan Kamara
PID_000001168651,AID_0001,Vakhtang Pantskhava
PID_000001168653,AID_0001,Attila Menyhárt
PID_000001168654,AID_0001,Ferenc Rácz
PID_000001168655,AID_0001,Julian Jenner
PID_000001168659,AID_0001,Rosy Lubaki
PID_000001168662,AID_0001,Kazuo Homma
PID_000001168664,AID_0001,Donát Zsótér
PID_000001168675,AID_0001,Mohamed Sissoko
PID_000001168676,AID_0001,Galust Petrosyan
PID_000001168677,AID_0001,Mehdi Ghodoosi
PID_000001168678,AID_0001,Ghasem Akbari
PID_000001168679,AID_0001,Mohsen Eliasi
PID_000001168680,AID_0001,Amin Saber
PID_000001168681,AID_0001,Rasoul Navidkia
PID_000001168682,AID_0001,Kheyrollah Veisi
PID_000001168683,AID_0001,Mohammad Aram Tab
PID_000001168684,AID_0001,"Mohammad Daneshgar[[#Notes"
PID_000001168694,AID_0001,Amir Abbas Ayenechi
PID_000001168702,AID_0001,Lidor Cohen
PID_000001168703,AID_0001,Amiran Shkalim
PID_000001168706,AID_0001,Lenny Aharon
PID_000001168707,AID_0001,Daniel Plesher
PID_000001168708,AID_0001,Benjamin Kuku
PID_000001168709,AID_0001,Bar Shuhsan
PID_000001168711,AID_0001,Ilay Trost
PID_000001168713,AID_0001,Ahmad Milad
PID_000001168716,AID_0001,Koki Sugimori
PID_000001168717,AID_0001,Ryoma Ishida
PID_000001168718,AID_0001,Kenta Inoue
PID_000001168719,AID_0001,Hiroto Tanaka
PID_000001168720,AID_0001,Takaki Fukimitsu
PID_000001168723,AID_0001,Hokuto Nakamura
PID_000001168724,AID_0001,Ryūji Bando
PID_000001168725,AID_0001,Pedro Manzi
PID_000001168726,AID_0001,Akishige Kaneda
PID_000001168727,AID_0001,Kazuaki Mawatari
PID_000001168730,AID_0001,Ahn Joon-soo
PID_000001168731,AID_0001,Kazuki Hattori
PID_000001168732,AID_0001,Yoshiki Oka
PID_000001168733,AID_0001,Tatsuri Yamauchi
PID_000001168734,AID_0001,Ippei Kokuryo
PID_000001168739,AID_0001,Takenori Hayashi
PID_000001168740,AID_0001,Hiromu Karasawa
PID_000001168741,AID_0001,Yuji Rokutan
PID_000001168742,AID_0001,Shohei Takahashi
PID_000001168743,AID_0001,Tsubasa Nishida
PID_000001168753,AID_0001,Matic Maruško
PID_000001168754,AID_0001,Mihret Topčagić
PID_000001168755,AID_0001,Semir Kerla
PID_000001168756,AID_0001,Madi Zhakypbayev
PID_000001168758,AID_0001,Adilet Abdenabi
PID_000001168759,AID_0001,Maksim Gladchenko
PID_000001168760,AID_0001,Dmytro Khlyobas
PID_000001168761,AID_0001,Victor Golas
PID_000001168777,AID_0001,Dmitri Chigazov
PID_000001168778,AID_0001,Toshikazu Irie
PID_000001168779,AID_0001,Paulius Grybauskas
PID_000001168780,AID_0001,Giedrius Tomkevičius
PID_000001168785,AID_0001,Artjoms Solomatovs
PID_000001168786,AID_0001,Irakli Bidzinashvili
PID_000001168793,AID_0001,Ashadi Yusoff
PID_000001168795,AID_0001,Azmizi Azmi
PID_000001168810,AID_0001,Darío Bottinelli
PID_000001168814,AID_0001,Enrique Esqueda
PID_000001168815,AID_0001,Fábio Santos
PID_000001168816,AID_0001,Flavio Santos
PID_000001168817,AID_0001,Andrés Mosquera
PID_000001168818,AID_0001,Walter González
PID_000001168821,AID_0001,Éric Cantú
PID_000001168831,AID_0001,Pedro Vargas
PID_000001168832,AID_0001,Diego de la Torre
PID_000001168843,AID_0001,Marco Priis Jørgensen
PID_000001168845,AID_0001,Sabri Khattab
PID_000001168846,AID_0001,Peter Reinhardsen
PID_000001168847,AID_0001,Markus Brændsrød
PID_000001168848,AID_0001,Valdimar Þór Ingimundarson
PID_000001168849,AID_0001,Håkon Aalmen
PID_000001168850,AID_0001,Daniel Arrocha
PID_000001168852,AID_0001,Christian Tveit
PID_000001168853,AID_0001,Daníel Leó Grétarsson
PID_000001168854,AID_0001,Simon Diedhiou
PID_000001168855,AID_0001,Per Magnus Steiring
PID_000001168856,AID_0001,Alexander Hovdevik
PID_000001168857,AID_0001,Simon Thomas
PID_000001168858,AID_0001,Gustav Severinsen
PID_000001168859,AID_0001,Alexander Jakobsen
PID_000001168860,AID_0001,Sverre Halseth Nypan
PID_000001169639,AID_0001,Marcin Kowalczyk
PID_000001169640,AID_0001,Szymon Pawłowski
PID_000001169641,AID_0001,Ákos Kecskés
PID_000001169647,AID_0001,Cristian Albu
PID_000001169648,AID_0001,Daniel Stan
PID_000001169649,AID_0001,Denis Alibec
PID_000001169650,AID_0001,Charles Acolatse
PID_000001169651,AID_0001,Valerică Găman
PID_000001169652,AID_0001,Radu Crișan
PID_000001169653,AID_0001,Ramon Gașpar
PID_000001169654,AID_0001,Bernhard Janeczek
PID_000001169655,AID_0001,Alin Burdeț
PID_000001169656,AID_0001,Liassine Cadamuro
PID_000001169657,AID_0001,Mihai Leca
PID_000001169658,AID_0001,Modestas Vorobjovas
PID_000001169661,AID_0001,Aleksei Yepifanov
PID_000001169662,AID_0001,Solomon Kverkvelia
PID_000001169663,AID_0001,Mikhail Bakayev
PID_000001169664,AID_0001,Andrei Sinitsyn
PID_000001169665,AID_0001,Maksim Batov
PID_000001169666,AID_0001,Aleksandr Zharinov
PID_000001169667,AID_0001,Maksim Tishkin
PID_000001169668,AID_0001,Jeroen Simaeys
PID_000001169669,AID_0001,Valeriu Ciupercă
PID_000001169670,AID_0001,Igor Maltsev
PID_000001169671,AID_0001,Dmitri Kuzkin
PID_000001169672,AID_0001,Vyacheslav Grulyov
PID_000001169673,AID_0001,Nikita Iosifov
PID_000001169674,AID_0001,Ilnur Alshin
PID_000001169675,AID_0001,Yevgeni Matrakhov
PID_000001169676,AID_0001,David Tsorayev
PID_000001169677,AID_0001,Semyon Fomin
PID_000001169679,AID_0001,Sergei Tkachyov
PID_000001169680,AID_0001,Mauricio Lemos
PID_000001169681,AID_0001,Georgi Kyurdzhiyev
PID_000001169682,AID_0001,Aleksei Druzin
PID_000001169683,AID_0001,Wílmar Barrios
PID_000001169684,AID_0001,Matías Kranevitter
PID_000001169685,AID_0001,Maksim Demenko
PID_000001169686,AID_0001,Igor Semyonov
PID_000001169719,AID_0001,Nemanja Pejčinović
PID_000001169720,AID_0001,Strahinja Aritonović
PID_000001169721,AID_0001,Radomir Koković
PID_000001169722,AID_0001,Marko Klisura
PID_000001169723,AID_0001,Milan Lukač
PID_000001169724,AID_0001,Miloš Sekulović
PID_000001169725,AID_0001,Budimir Janošević
PID_000001169726,AID_0001,Nikola Kovačević
PID_000001169727,AID_0001,Dino Žužo
PID_000001169728,AID_0001,Gabriel Enache
PID_000001169729,AID_0001,Lazar Đokić
PID_000001169730,AID_0001,Mario Maslac
PID_000001169731,AID_0001,Đorđe Antonić
PID_000001169732,AID_0001,Daniel Farkaš
PID_000001169733,AID_0001,Zoran Pešić
PID_000001169734,AID_0001,Aleksandar Simić
PID_000001169735,AID_0001,Petar Orlandić
PID_000001169736,AID_0001,Stefan Bukorac
PID_000001169737,AID_0001,Filip Janaćković
PID_000001169738,AID_0001,Nikola Dišić
PID_000001169739,AID_0001,Aleksa Vujić
PID_000001169740,AID_0001,Milosav Sićović
PID_000001169741,AID_0001,Masahiro Ishikawa
PID_000001169742,AID_0001,Emmeric Ong
PID_000001169743,AID_0001,Róbert Gešnábel
PID_000001169744,AID_0001,Martin Vyskočil
PID_000001169745,AID_0001,Martin Pribula
PID_000001169746,AID_0001,Jésus Konnsimbal
PID_000001169747,AID_0001,Cléber
PID_000001169749,AID_0001,Dalibor Pleva
PID_000001169750,AID_0001,Matěj Končal
PID_000001169751,AID_0001,Dušan Lalatović
PID_000001169752,AID_0001,Filip Krížik
PID_000001169753,AID_0001,Ladji Mallé
PID_000001169755,AID_0001,Martin Vrablec
PID_000001169756,AID_0001,Goran Antunovič
PID_000001169758,AID_0001,Dávid Copko
PID_000001169759,AID_0001,John Mark Makwatta
PID_000001169760,AID_0001,Radoslav Ďanovský
PID_000001169761,AID_0001,Tomáš Bobček
PID_000001169762,AID_0001,Georgios Neofytidis
PID_000001169764,AID_0001,Bakuri Jinjolava
PID_000001169767,AID_0001,Akihiro Ienaga
PID_000001169768,AID_0001,Ha In-Ho
PID_000001169769,AID_0001,Yeom Ho-Deok
PID_000001169770,AID_0001,Arturo
PID_000001169771,AID_0001,Rubén Martínez
PID_000001169784,AID_0001,Jesper Westerberg
PID_000001169785,AID_0001,Alexander Andersson
PID_000001169786,AID_0001,Aziz Corr Nyang
PID_000001169790,AID_0001,Gustav Jarl
PID_000001169793,AID_0001,Kasper Larsen
PID_000001169794,AID_0001,Veljko Birmančević
PID_000001169795,AID_0001,Manasse Kusu
PID_000001169814,AID_0001,Ante Kulusic
PID_000001169815,AID_0001,Emre İncemollaoğlu
PID_000001169816,AID_0001,Kerim Frei
PID_000001169820,AID_0001,Erhan Kartal
PID_000001169821,AID_0001,Mame Thiam
PID_000001169826,AID_0001,Volodymyr Olefir
PID_000001169830,AID_0001,Vasyl Palahnyuk
PID_000001169831,AID_0001,Vitaliy Koltsov
PID_000001169832,AID_0001,Artur Murza
PID_000001169833,AID_0001,Artur
PID_000001169834,AID_0001,Anton Baidal
PID_000001169835,AID_0001,Ruslan Fomin
PID_000001169836,AID_0001,Serhiy Kravchenko
PID_000001169841,AID_0001,Anatoliy Didenko
PID_000001169842,AID_0001,Andriy Yakovlyev
PID_000001169843,AID_0001,Valentyn Rudych
PID_000001169845,AID_0001,Yuriy Tlumak
PID_000001169848,AID_0001,Temur Kagirov
PID_000001168136,AID_0001,Adnan Barakat
PID_000001168137,AID_0001,Orkhan Hasanov
PID_000001168140,AID_0001,Afran Ismayilov
PID_000001168161,AID_0001,Alan Haydock
PID_000001168163,AID_0001,Bart Buysse
PID_000001168164,AID_0001,Collins Kisuya
PID_000001168165,AID_0001,Daan van Gijseghem
PID_000001168166,AID_0001,Idrissa Sylla
PID_000001168167,AID_0001,Ayub Masika
PID_000001168168,AID_0001,Marko Šćepović
PID_000001168169,AID_0001,Alessandro Ciranni
PID_000001168170,AID_0001,Jonathan Bolingi
PID_000001168171,AID_0001,Kara Mbodji
PID_000001168172,AID_0001,Opoku Ampomah
PID_000001168186,AID_0001,Dženis Huseinspahić
PID_000001168187,AID_0001,Sabahudin Jusufbašić
PID_000001168188,AID_0001,Mladen Milanović
PID_000001168431,AID_0001,Júnior Viçosa
PID_000001168433,AID_0001,Valeri Mihaylov
PID_000001168434,AID_0001,Hristian Popov
PID_000001168435,AID_0001,Basile de Carvalho
PID_000001168436,AID_0001,Cédric Baseya
PID_000001168437,AID_0001,Michael Tawiah
PID_000001168438,AID_0001,Ivan Stoyanov
PID_000001168439,AID_0001,Iliyan Yordanov
PID_000001168440,AID_0001,Igor Banović
PID_000001168441,AID_0001,Ukra
PID_000001168442,AID_0001,Galin Minkov
PID_000001168443,AID_0001,Iliya Dzhamov
PID_000001168444,AID_0001,Martin Raynov
PID_000001168445,AID_0001,Yhojan Valbuena
PID_000001168447,AID_0001,Atanas Vargov
PID_000001168448,AID_0001,Stanimir Andonov
PID_000001168449,AID_0001,Spas Milushev
PID_000001168450,AID_0001,Rosen Kolev
PID_000001168451,AID_0001,Vlado Ivanov
PID_000001168452,AID_0001,Hristo Stamov
PID_000001168453,AID_0001,Lazar Marin
PID_000001168454,AID_0001,Lachezar Kotev
PID_000001168455,AID_0001,Kim Ho-yeon
PID_000001168456,AID_0001,Marjan Altiparmakovski
PID_000001168460,AID_0001,Song Hanchuan
PID_000001168468,AID_0001,Zhu Shilong
PID_000001168469,AID_0001,Yu Yaoxiang
PID_000001168470,AID_0001,Dyego Sousa
PID_000001168471,AID_0001,Nikola Đurđić
PID_000001168472,AID_0001,Lee Se-In
PID_000001168473,AID_0001,Victor Agali
PID_000001168474,AID_0001,Andrés Quejada
PID_000001168475,AID_0001,Sun Guowen
PID_000001168476,AID_0001,Zhao Hejing
PID_000001168477,AID_0001,Daniel Chima
PID_000001168478,AID_0001,Tong Le
PID_000001168479,AID_0001,Kaio
PID_000001168480,AID_0001,Xing Yu
PID_000001168481,AID_0001,Kim Min-jae
PID_000001168482,AID_0001,Magno Cruz
PID_000001168483,AID_0001,Sun Xipeng
PID_000001168491,AID_0001,Marcin Żewłakow
PID_000001168492,AID_0001,Antonis Konnaris
PID_000001168493,AID_0001,Gregoor van Dijk
PID_000001168494,AID_0001,Jalen Pokorn
PID_000001168495,AID_0001,Samir Bensayah
PID_000001168496,AID_0001,Branislav Nikić
PID_000001168497,AID_0001,Jaime Moreno
PID_000001168498,AID_0001,Albert Ahulu
PID_000001168499,AID_0001,Ellinas Sofroniou
PID_000001168500,AID_0001,Borja Ekiza
PID_000001168501,AID_0001,Ivan Carlos
PID_000001168502,AID_0001,Giorgos Manthatis
PID_000001168517,AID_0001,Alexander Ludwig
PID_000001168524,AID_0001,Ruud Boffin
PID_000001168525,AID_0001,Michael de Leeuw
PID_000001168526,AID_0001,Iderlindo Moreno Freire
PID_000001168527,AID_0001,Tsiy-William Ndenge
PID_000001168528,AID_0001,Robert van Koesveld
PID_000001168530,AID_0001,Lorenzo van Kleef
PID_000001168531,AID_0001,Dimitris Emmanouilidis
PID_000001168532,AID_0001,Giannis Fivos Botos
PID_000001168571,AID_0001,Aleksi Ristola
PID_000001168578,AID_0001,Franck Tabanou
PID_000001168579,AID_0001,Nicki Bille Nielsen
PID_000001168580,AID_0001,Paul Delecroix
PID_000001168581,AID_0001,Nabil Dirar
PID_000001168582,AID_0001,Damien Le Tallec
PID_000001168584,AID_0001,Luka Šušnjara
PID_000001168585,AID_0001,Gaël Kakuta
PID_000001168594,AID_0001,Thorsten Stuckmann
PID_000001168595,AID_0001,Benjamin Lauth
PID_000001168596,AID_0001,Joshua Kennedy
PID_000001168597,AID_0001,Haruna Babangida
PID_000001168598,AID_0001,Issa Ndoye
PID_000001168599,AID_0001,Daniel Adlung
PID_000001168600,AID_0001,Pierre-Michel Lasogga
PID_000001168601,AID_0001,Eljero Elia
PID_000001168602,AID_0001,Liridon Vocaj
PID_000001168603,AID_0001,Benjamin Kessel
PID_000001168604,AID_0001,Louis Schaub
PID_000001168605,AID_0001,Daley Sinkgraven
PID_000001168606,AID_0001,Robin Becker
PID_000001168607,AID_0001,Niklas Dorsch
PID_000001168608,AID_0001,Jean-Paul Boëtius
PID_000001168624,AID_0001,Kostas Kiassos
PID_000001168625,AID_0001,Spyros Vrontaras
PID_000001168626,AID_0001,Lazaros Moisiadis
PID_000001168627,AID_0001,Vitorino Antunes
PID_000001168628,AID_0001,Javier Saviola
PID_000001168629,AID_0001,Charalambos Lykogiannis
PID_000001168631,AID_0001,Kyriakos Andreopoulos
PID_000001168632,AID_0001,Nikos Karanikas
PID_000001168635,AID_0001,Michalis Bousis
PID_000001168637,AID_0001,Alexandros Bekatoros
PID_000001168639,AID_0001,Damian Szymański
PID_000001168651,AID_0001,Adnan Ahmed
PID_000001168653,AID_0001,Bence Házi
PID_000001168654,AID_0001,György Radnai
PID_000001168655,AID_0001,Kornél Kulcsár
PID_000001168659,AID_0001,Soma Szellák
PID_000001168662,AID_0001,Péter Bali
PID_000001168664,AID_0001,Dénes Dibusz
PID_000001168675,AID_0001,Rafid Lestaluhu
PID_000001168676,AID_0001,Hamlet Mkhitaryan
PID_000001168677,AID_0001,Mehdi Rajabzadeh
PID_000001168678,AID_0001,Khosro Heydari
PID_000001168679,AID_0001,Omid Gholami
PID_000001168680,AID_0001,Amir Tahmouresi
PID_000001168681,AID_0001,Reza Enayati
PID_000001168682,AID_0001,"Mehdi Daghagheleh[[#Notes"
PID_000001168683,AID_0001,Reza Etemadi
PID_000001168684,AID_0001,"Mohsen Forouzan[[#Notes"
PID_000001168694,AID_0001,Eshagh Sobhani
PID_000001168702,AID_0001,Maor Lankri
PID_000001168703,AID_0001,Amit Ben Shushan
PID_000001168706,AID_0001,Matan Peleg
PID_000001168707,AID_0001,Dor Moskovich
PID_000001168708,AID_0001,Abubakar Barry
PID_000001168709,AID_0001,David Cuperman
PID_000001168711,AID_0001,Maor Gerassi
PID_000001168713,AID_0001,Ahmed Darawshe
PID_000001168716,AID_0001,Manabu Saito
PID_000001168717,AID_0001,Ryota Suzuki
PID_000001168718,AID_0001,Chikashi Masuda
PID_000001168719,AID_0001,Lee Bum-young
PID_000001168720,AID_0001,Takuya Osanai
PID_000001168723,AID_0001,Ibuki Fujita
PID_000001168724,AID_0001,Shohei Abe
PID_000001168725,AID_0001,Daigo Araki
PID_000001168726,AID_0001,Edmílson
PID_000001168727,AID_0001,Kyohei Shimazaki
PID_000001168730,AID_0001,Akihiro Sakata
PID_000001168731,AID_0001,Genki Hirakawa
PID_000001168732,AID_0001,Yudai Tobita
PID_000001168733,AID_0001,Tsugutoshi Oishi
PID_000001168734,AID_0001,Kosei Ishigami
PID_000001168739,AID_0001,Takuto Hayashi
PID_000001168740,AID_0001,Shohei Matsunaga
PID_000001168741,AID_0001,Akira Toshima
PID_000001168742,AID_0001,Taisuke Nakamura
PID_000001168743,AID_0001,Yuki Morikawa
PID_000001168753,AID_0001,Robert Arzumanyan
PID_000001168754,AID_0001,Zhasulan Moldakaraev
PID_000001168755,AID_0001,Vladislav Chernyshov
PID_000001168756,AID_0001,Andriy Tkachuk
PID_000001168758,AID_0001,Elguja Lobjanidze
PID_000001168759,AID_0001,Serhiy Basov
PID_000001168760,AID_0001,Mardan Tolebek
PID_000001168761,AID_0001,Adonis Dodolli
PID_000001168777,AID_0001,Ēriks Pelcis
PID_000001168778,AID_0001,Dmitrijs Šiļuks
PID_000001168779,AID_0001,Pavel Ryzhevski
PID_000001168780,AID_0001,Igors Savčenkovs
PID_000001168785,AID_0001,Cédric Gogoua
PID_000001168786,AID_0001,James Oghenekewaro
PID_000001168793,AID_0001,Amar Muaz
PID_000001168795,AID_0001,Fahruzzahar Ali
PID_000001168810,AID_0001,Edwin Hernández
PID_000001168814,AID_0001,Franco Arizala
PID_000001168815,AID_0001,Javier Güemez
PID_000001168816,AID_0001,Genaro Castillo
PID_000001168817,AID_0001,Antonio Briseño
PID_000001168818,AID_0001,William Guzmán
PID_000001168821,AID_0001,Érick Aguirre
PID_000001168831,AID_0001,Rodolfo Cota
PID_000001168832,AID_0001,Emmanuel Villafaña
PID_000001168843,AID_0001,Martin Hummervoll
PID_000001168845,AID_0001,Thanasis Papazoglou
PID_000001168846,AID_0001,Simon Alexandersson
PID_000001168847,AID_0001,Sebastian Jarl
PID_000001168848,AID_0001,Will Donkin
PID_000001168849,AID_0001,Kristian Aarstad
PID_000001168850,AID_0001,Jan Marius Høiby
PID_000001168852,AID_0001,Dominic Chatto
PID_000001168853,AID_0001,Deshorn Brown
PID_000001168854,AID_0001,Tor André Aasheim
PID_000001168855,AID_0001,Ruslan Babenko
PID_000001168856,AID_0001,Anders Klemensson
PID_000001168857,AID_0001,Thore Pedersen
PID_000001168858,AID_0001,Jonatan Johansson
PID_000001168859,AID_0001,Amer Ordagić
PID_000001168860,AID_0001,Torben Dvergsdal
PID_000001169639,AID_0001,Mario Engels
PID_000001169640,AID_0001,Łukasz Piątek
PID_000001169641,AID_0001,Achilleas Poungouras
PID_000001169647,AID_0001,Darius Buia
PID_000001169648,AID_0001,Dragoș Matei
PID_000001169649,AID_0001,Diego Fabbrini
PID_000001169650,AID_0001,Claudiu Belu
PID_000001169651,AID_0001,Marko Momčilović
PID_000001169652,AID_0001,Rolandas Baravykas
PID_000001169653,AID_0001,Raul Șteau
PID_000001169654,AID_0001,Bogdan Șandru
PID_000001169655,AID_0001,Claudiu Săftescu
PID_000001169656,AID_0001,Lucian Buzan
PID_000001169657,AID_0001,Mihai Popa
PID_000001169658,AID_0001,Tomáš Smola
PID_000001169661,AID_0001,Bunyamudin Mustafayev
PID_000001169662,AID_0001,Vladimir Shamara
PID_000001169663,AID_0001,Mikhail Borisov
PID_000001169664,AID_0001,Evgeni Aldonin
PID_000001169665,AID_0001,Mikhail Kerzhakov
PID_000001169666,AID_0001,Aleksei Pugin
PID_000001169667,AID_0001,Mamuka Kobakhidze
PID_000001169668,AID_0001,Ján Ďurica
PID_000001169669,AID_0001,Vladislav Pavlyuchenko
PID_000001169670,AID_0001,Ilya Zhigulyov
PID_000001169671,AID_0001,Ezequiel Ponce
PID_000001169672,AID_0001,Yan Tses
PID_000001169673,AID_0001,Nikita Poznyak
PID_000001169674,AID_0001,Khojimat Erkinov
PID_000001169675,AID_0001,Yuri Petrakov
PID_000001169676,AID_0001,Dmitri Sokolov
PID_000001169677,AID_0001,Sergei Tumasyan
PID_000001169679,AID_0001,Tomáš Necid
PID_000001169680,AID_0001,Nalbiy Sidzhakh
PID_000001169681,AID_0001,Ivan Paurević
PID_000001169682,AID_0001,Anvar Gazimagomedov
PID_000001169683,AID_0001,Yerkebulan Seydakhmet
PID_000001169684,AID_0001,Oleg Kretsul
PID_000001169685,AID_0001,Nemanja Miletić
PID_000001169686,AID_0001,Ivan Borisov
PID_000001169719,AID_0001,Nenad Todorović
PID_000001169720,AID_0001,Vladimir Krnjinac
PID_000001169721,AID_0001,Saša Jovanović
PID_000001169722,AID_0001,Nikola Danilović
